status,item,description,class,vendor,on_hand,on_order,committed,curr_avail,reorder_pt_netsuite,pref_stock_netsuite,qty_sold_period,daily_sales_rate,days_of_stock,days_until_reorder,suggested_order_qty
OK,2345969R,Complete Strut,FCS,,84.0,0.0,4.0,80.0,63.0,63.0,9.0,0.148,542.2,115.2,0
OK,86405,Lift Support,CLIFT SUPPORT,,190.0,0.0,3.0,187.0,0.0,0.0,21.0,0.344,543.2,499.2,0
OK,1333711L,Complete Strut,FCS,,211.0,48.0,6.0,205.0,188.0,188.0,23.0,0.377,543.7,45.1,0
OK,1331608R,Complete Strut,FCS,,118.0,0.0,11.0,107.0,122.0,122.0,12.0,0.197,543.9,0.0,15
OK,336311R,Strut,BARE,,238.0,60.0,5.0,233.0,251.0,251.0,26.0,0.426,546.7,0.0,0
OK,341642,Shock,BARE,,266.0,0.0,6.0,260.0,297.0,297.0,29.0,0.475,546.9,0.0,37
OK,1333378L,Complete Strut,FCS,,19.0,0.0,1.0,18.0,21.0,21.0,2.0,0.033,549.0,0.0,3
OK,331770L,Strut,BARE,,45.0,0.0,0.0,45.0,41.0,41.0,5.0,0.082,549.0,48.8,0
OK,331830L,Strut,BARE,,27.0,0.0,0.0,27.0,14.0,14.0,3.0,0.049,549.0,264.3,0
OK,331909R,Strut,BARE,,37.0,0.0,1.0,36.0,31.0,31.0,4.0,0.066,549.0,76.2,0
OK,345486,Strut,BARE,,90.0,0.0,0.0,90.0,109.0,109.0,10.0,0.164,549.0,0.0,19
OK,36C363,Cartridge,BARE,,54.0,0.0,0.0,54.0,7.0,7.0,6.0,0.098,549.0,477.8,0
OK,84152,Lift Support,CLIFT SUPPORT,,36.0,0.0,0.0,36.0,29.0,29.0,4.0,0.066,549.0,106.8,0
OK,86123,Lift Support,CLIFT SUPPORT,,126.0,0.0,0.0,126.0,106.0,106.0,14.0,0.23,549.0,87.1,0
OK,86307,Lift Support,CLIFT SUPPORT,,47.0,0.0,2.0,45.0,57.0,57.0,5.0,0.082,549.0,0.0,12
OK,1335542L,Complete Strut,FCS,,37.0,0.0,1.0,36.0,23.0,23.0,4.0,0.066,549.0,198.2,0
OK,333713R,Strut,BARE,,163.0,0.0,1.0,162.0,105.0,105.0,18.0,0.295,549.0,193.2,0
OK,1335557R,Complete Strut,FCS,,27.0,0.0,0.0,27.0,25.0,25.0,3.0,0.049,549.0,40.7,0
OK,345941,Strut,BARE,,56.0,0.0,2.0,54.0,41.0,41.0,6.0,0.098,549.0,132.2,0
OK,333944R,Strut,BARE,,63.0,0.0,0.0,63.0,42.0,42.0,7.0,0.115,549.0,183.0,0
OK,331657L,Strut,BARE,,9.0,0.0,0.0,9.0,5.0,5.0,1.0,0.016,549.0,244.0,0
OK,F347276,Heavy Duty Shock Absorber,HBare,,54.0,0.0,0.0,54.0,23.0,23.0,6.0,0.098,549.0,315.2,0
OK,DT346652,Shock,BARE,,54.0,0.0,0.0,54.0,45.0,45.0,6.0,0.098,549.0,91.5,0
OK,1355066R,Complete Strut,FCS,,27.0,0.0,0.0,27.0,17.0,17.0,3.0,0.049,549.0,203.3,0
OK,355078L,Strut,BARE,,37.0,0.0,1.0,36.0,29.0,29.0,4.0,0.066,549.0,106.8,0
OK,SC00033,Complete Strut,FCS,,45.0,0.0,0.0,45.0,42.0,42.0,5.0,0.082,549.0,36.6,0
OK,345751,Strut,BARE,,36.0,0.0,0.0,36.0,17.0,17.0,4.0,0.066,549.0,289.8,0
OK,337233,Strut,BARE,,90.0,0.0,0.0,90.0,33.0,33.0,10.0,0.164,549.0,347.7,0
OK,334565R,Strut,BARE,,28.0,32.0,1.0,27.0,0.0,0.0,3.0,0.049,549.0,505.0,0
OK,86019,Lift Support,CLIFT SUPPORT,,246.0,0.0,2.0,244.0,146.0,146.0,27.0,0.443,551.3,221.4,0
OK,345398,Strut,BARE,,151.0,0.0,6.0,145.0,110.0,110.0,16.0,0.262,552.8,133.4,0
OK,DT346207,Shock,BARE,,2719.0,0.0,91.0,2628.0,2482.0,2482.0,290.0,4.754,552.8,30.7,0
OK,333701R,Strut,BARE,,137.0,0.0,1.0,136.0,111.0,111.0,15.0,0.246,553.1,101.7,0
OK,345451,Strut,BARE,,265.0,0.0,2.0,263.0,243.0,243.0,29.0,0.475,553.2,42.1,0
OK,2331590R,Complete Strut,FCS,,97.0,0.0,6.0,91.0,109.0,109.0,10.0,0.164,555.1,0.0,18
OK,333987R,Strut,BARE,,92.0,28.0,1.0,91.0,111.0,111.0,10.0,0.164,555.1,0.0,0
OK,8341603,Complete Strut,FCS,,94.0,0.0,3.0,91.0,91.0,91.0,10.0,0.164,555.1,0.0,0
OK,333426R,Strut,BARE,,83.0,0.0,1.0,82.0,64.0,64.0,9.0,0.148,555.8,122.0,0
OK,331901R,Strut,BARE,,73.0,0.0,0.0,73.0,60.0,60.0,8.0,0.131,556.6,99.1,0
OK,84518,Lift Support,CLIFT SUPPORT,,73.0,0.0,0.0,73.0,9.0,9.0,8.0,0.131,556.6,488.0,0
OK,86434,Lift Support,CLIFT SUPPORT,,73.0,0.0,0.0,73.0,20.0,20.0,8.0,0.131,556.6,404.1,0
OK,1333453L,Complete Strut,FCS,,68.0,0.0,4.0,64.0,40.0,40.0,7.0,0.115,557.7,209.1,0
OK,333492L,Strut,BARE,,65.0,0.0,1.0,64.0,72.0,72.0,7.0,0.115,557.7,0.0,8
OK,1335527L,Complete Strut,FCS,,121.0,25.0,2.0,119.0,45.0,45.0,13.0,0.213,558.4,347.2,0
OK,86326,Lift Support,CLIFT SUPPORT,,55.0,0.0,0.0,55.0,20.0,20.0,6.0,0.098,559.2,355.8,0
OK,347290,Shock,BARE,,55.0,0.0,0.0,55.0,19.0,19.0,6.0,0.098,559.2,366.0,0
OK,346781,Shock,BARE,,55.0,0.0,0.0,55.0,25.0,25.0,6.0,0.098,559.2,305.0,0
OK,86168,Lift Support,CLIFT SUPPORT,,160.0,0.0,4.0,156.0,108.0,108.0,17.0,0.279,559.8,172.2,0
OK,2333414L,Complete Strut,FCS,,106.0,0.0,5.0,101.0,30.0,30.0,11.0,0.18,560.1,393.7,0
OK,84761,Lift Support,CLIFT SUPPORT,,103.0,0.0,2.0,101.0,56.0,56.0,11.0,0.18,560.1,249.5,0
OK,86156,Lift Support,CLIFT SUPPORT,,694.0,0.0,5.0,689.0,616.0,616.0,75.0,1.23,560.4,59.4,0
OK,1333714R,Complete Strut,FCS,,248.0,15.0,18.0,230.0,228.0,228.0,25.0,0.41,561.2,4.9,0
OK,1333450R,Complete Strut,FCS,,134.0,0.0,5.0,129.0,194.0,194.0,14.0,0.23,562.1,0.0,65
OK,345478,Strut,BARE,,83.0,0.0,0.0,83.0,17.0,17.0,9.0,0.148,562.6,447.3,0
OK,86232,LIFT SUPPORT,CLIFT SUPPORT,,83.0,0.0,0.0,83.0,40.0,40.0,9.0,0.148,562.6,291.4,0
OK,84536,Lift Support,CLIFT SUPPORT,,208.0,0.0,5.0,203.0,138.0,138.0,22.0,0.361,562.9,180.2,0
OK,8346452,Complete Strut,FCS,,351.0,0.0,9.0,342.0,102.0,102.0,37.0,0.607,563.8,395.7,0
OK,1331647R,Complete Strut,FCS,,37.0,0.0,0.0,37.0,39.0,39.0,4.0,0.066,564.2,0.0,2
OK,1333414R,Complete Strut,FCS,,43.0,0.0,6.0,37.0,34.0,34.0,4.0,0.066,564.2,45.8,0
OK,331668L,Strut,BARE,,38.0,0.0,1.0,37.0,21.0,21.0,4.0,0.066,564.2,244.0,0
OK,345687,Strut,BARE,,148.0,0.0,0.0,148.0,109.0,109.0,16.0,0.262,564.2,148.7,0
OK,86423,Lift Support,CLIFT SUPPORT,,39.0,0.0,2.0,37.0,27.0,27.0,4.0,0.066,564.2,152.5,0
OK,3335832R,Complete Strut,FCS,,82.0,0.0,8.0,74.0,31.0,31.0,8.0,0.131,564.2,327.9,0
OK,334422L,Strut,BARE,,39.0,0.0,2.0,37.0,31.0,31.0,4.0,0.066,564.2,91.5,0
OK,341641,Shock,BARE,,410.0,50.0,2.0,408.0,420.0,420.0,44.0,0.721,565.6,0.0,0
OK,2331659R,Complete Strut,FCS,,65.0,0.0,0.0,65.0,18.0,18.0,7.0,0.115,566.4,409.6,0
OK,333470L,Strut,BARE,,94.0,0.0,1.0,93.0,77.0,77.0,10.0,0.164,567.3,97.6,0
OK,92017,Electronic Air Strut,Air Suspension,,95.0,0.0,2.0,93.0,86.0,86.0,10.0,0.164,567.3,42.7,0
OK,84370,Lift Support,CLIFT SUPPORT,,534.0,0.0,31.0,503.0,352.0,352.0,54.0,0.885,568.2,170.6,0
OK,1335599L,Complete Strut,FCS,,61.0,0.0,5.0,56.0,46.0,46.0,6.0,0.098,569.3,101.7,0
OK,333464L,Strut,BARE,,28.0,0.0,0.0,28.0,11.0,11.0,3.0,0.049,569.3,345.7,0
OK,333818L,Strut,BARE,,56.0,0.0,0.0,56.0,54.0,54.0,6.0,0.098,569.3,20.3,0
OK,334460R,Strut,BARE,,84.0,0.0,0.0,84.0,75.0,75.0,9.0,0.148,569.3,61.0,0
OK,2345881,Complete Strut,FCS,,445.0,0.0,6.0,439.0,434.0,434.0,47.0,0.77,569.8,6.5,0
OK,2332350R,Complete Strut,FCS,,141.0,8.0,10.0,131.0,191.0,191.0,14.0,0.23,570.8,0.0,52
OK,86510,Lift Support,CLIFT SUPPORT,,122.0,0.0,0.0,122.0,51.0,51.0,13.0,0.213,572.5,333.2,0
OK,333564R,Strut,BARE,,123.0,80.0,1.0,122.0,134.0,134.0,13.0,0.213,572.5,0.0,0
OK,84758,Lift Support,CLIFT SUPPORT,,54.0,0.0,7.0,47.0,52.0,52.0,5.0,0.082,573.4,0.0,5
OK,84840,Lift Support,CLIFT SUPPORT,,47.0,0.0,0.0,47.0,15.0,15.0,5.0,0.082,573.4,390.4,0
OK,1332328R,Complete Strut,FCS,,95.0,33.0,1.0,94.0,98.0,98.0,10.0,0.164,573.4,0.0,0
OK,1333833R,Complete Strut,FCS,,200.0,0.0,12.0,188.0,187.0,187.0,20.0,0.328,573.4,3.1,0
OK,86549,Lift Support,CLIFT SUPPORT,,113.0,0.0,0.0,113.0,127.0,127.0,12.0,0.197,574.4,0.0,14
OK,1335908R,Complete Strut,FCS,,253.0,0.0,8.0,245.0,101.0,101.0,26.0,0.426,574.8,337.8,0
OK,345435,Strut,BARE,,66.0,0.0,0.0,66.0,51.0,51.0,7.0,0.115,575.1,130.7,0
OK,84842,Lift Support,CLIFT SUPPORT,,66.0,0.0,0.0,66.0,10.0,10.0,7.0,0.115,575.1,488.0,0
OK,2334573L,Complete Strut,FCS,,66.0,0.0,0.0,66.0,0.0,0.0,7.0,0.115,575.1,531.1,0
OK,2333447L,Complete Strut,FCS,,104.0,0.0,0.0,104.0,74.0,74.0,11.0,0.18,576.7,166.4,0
OK,342487,Shock,BARE,,285.0,0.0,10.0,275.0,300.0,300.0,29.0,0.475,578.4,0.0,25
OK,84550,Lift Support,CLIFT SUPPORT,,392.0,0.0,3.0,389.0,326.0,326.0,41.0,0.672,578.8,93.7,0
OK,2335878L,Complete Strut,FCS,,19.0,0.0,0.0,19.0,19.0,19.0,2.0,0.033,579.5,0.0,0
OK,331609R,Strut,BARE,,57.0,0.0,0.0,57.0,20.0,20.0,6.0,0.098,579.5,376.2,0
OK,333447R,Strut,BARE,,117.0,0.0,3.0,114.0,98.0,98.0,12.0,0.197,579.5,81.3,0
OK,335849R,Strut,BARE,,19.0,0.0,0.0,19.0,17.0,17.0,2.0,0.033,579.5,61.0,0
OK,84052,Lift Support,CLIFT SUPPORT,,59.0,0.0,2.0,57.0,13.0,13.0,6.0,0.098,579.5,447.3,0
OK,84372,Lift Support,CLIFT SUPPORT,,76.0,0.0,0.0,76.0,48.0,48.0,8.0,0.131,579.5,213.5,0
OK,84546,Lift Support,CLIFT SUPPORT,,19.0,0.0,0.0,19.0,31.0,31.0,2.0,0.033,579.5,0.0,12
OK,84651,Lift Support,CLIFT SUPPORT,,57.0,0.0,0.0,57.0,18.0,18.0,6.0,0.098,579.5,396.5,0
OK,86339,Lift Support,CLIFT SUPPORT,,289.0,0.0,4.0,285.0,212.0,212.0,30.0,0.492,579.5,148.4,0
OK,333402R,Strut,BARE,,231.0,72.0,3.0,228.0,202.0,202.0,24.0,0.393,579.5,66.1,0
OK,333412L,Strut,BARE,,38.0,0.0,0.0,38.0,12.0,12.0,4.0,0.066,579.5,396.5,0
OK,331665R,Strut,BARE,,20.0,0.0,1.0,19.0,15.0,15.0,2.0,0.033,579.5,122.0,0
OK,333717R,Strut,BARE,,19.0,0.0,0.0,19.0,22.0,22.0,2.0,0.033,579.5,0.0,3
OK,86881,LIFT SUPPORT,CLIFT SUPPORT,,79.0,0.0,3.0,76.0,73.0,73.0,8.0,0.131,579.5,22.9,0
OK,1346326R,Complete Strut,FCS,,58.0,0.0,1.0,57.0,67.0,67.0,6.0,0.098,579.5,0.0,10
OK,DT345978,Strut,BARE,,19.0,0.0,0.0,19.0,20.0,20.0,2.0,0.033,579.5,0.0,1
OK,347083,Shock,BARE,,59.0,78.0,2.0,57.0,78.0,78.0,6.0,0.098,579.5,0.0,0
OK,DT355074,Strut,BARE,,19.0,0.0,0.0,19.0,17.0,17.0,2.0,0.033,579.5,61.0,0
OK,346980,Shock,BARE,,19.0,0.0,0.0,19.0,11.0,11.0,2.0,0.033,579.5,244.0,0
OK,99079,Electronic Air Shock,Air Suspension,,1200.0,0.0,20.0,1180.0,967.0,967.0,124.0,2.033,580.5,104.8,0
OK,332360R,Strut,BARE,,210.0,0.0,10.0,200.0,170.0,170.0,21.0,0.344,581.0,87.1,0
OK,1331579R,Complete Strut,FCS,,289.0,12.0,3.0,286.0,214.0,214.0,30.0,0.492,581.5,146.4,0
OK,331794R,Strut,BARE,,144.0,0.0,1.0,143.0,102.0,102.0,15.0,0.246,581.5,166.7,0
OK,1334235R,Complete Strut,FCS,,564.0,0.0,11.0,553.0,442.0,442.0,58.0,0.951,581.6,116.7,0
OK,341558,Shock,BARE,,128.0,0.0,4.0,124.0,112.0,112.0,13.0,0.213,581.8,56.3,0
OK,1332322R,Complete Strut,FCS,,107.0,24.0,2.0,105.0,84.0,84.0,11.0,0.18,582.3,116.5,0
OK,84068,Lift Support,CLIFT SUPPORT,,115.0,0.0,0.0,115.0,100.0,100.0,12.0,0.197,584.6,76.2,0
OK,4333392R,Complete Strut,FCS,,48.0,0.0,0.0,48.0,39.0,39.0,5.0,0.082,585.6,109.8,0
OK,331617L,Strut,BARE,,192.0,57.0,0.0,192.0,186.0,186.0,20.0,0.328,585.6,18.3,0
OK,331745R,Strut,BARE,,49.0,0.0,1.0,48.0,36.0,36.0,5.0,0.082,585.6,146.4,0
OK,332316,Strut,BARE,,194.0,0.0,2.0,192.0,141.0,141.0,20.0,0.328,585.6,155.6,0
OK,335666,Strut,BARE,,48.0,0.0,0.0,48.0,48.0,48.0,5.0,0.082,585.6,0.0,0
OK,334148L,Strut,BARE,,53.0,0.0,5.0,48.0,52.0,52.0,5.0,0.082,585.6,0.0,4
OK,E89074L,Powered lift support,Power Lift,,48.0,0.0,0.0,48.0,5.0,5.0,5.0,0.082,585.6,524.6,0
OK,336333,Strut,BARE,,498.0,0.0,8.0,490.0,345.0,345.0,51.0,0.836,586.1,173.4,0
OK,332305R,Strut,BARE,,358.0,0.0,2.0,356.0,202.0,202.0,37.0,0.607,586.9,253.9,0
OK,86452,Lift Support,CLIFT SUPPORT,,566.0,0.0,8.0,558.0,481.0,481.0,58.0,0.951,586.9,81.0,0
OK,333842R,Strut,BARE,,77.0,0.0,0.0,77.0,66.0,66.0,8.0,0.131,587.1,83.9,0
OK,1355159L,Complete Strut,FCS,,107.0,0.0,1.0,106.0,44.0,44.0,11.0,0.18,587.8,343.8,0
OK,86140,Lift Support,CLIFT SUPPORT,,253.0,0.0,2.0,251.0,156.0,156.0,26.0,0.426,588.9,222.9,0
OK,3345484,Complete Strut,FCS,,212.0,30.0,9.0,203.0,130.0,130.0,21.0,0.344,589.7,212.0,0
OK,331008L,Strut,BARE,,58.0,12.0,0.0,58.0,50.0,50.0,6.0,0.098,589.7,81.3,0
OK,331746L,Strut,BARE,,29.0,0.0,0.0,29.0,11.0,11.0,3.0,0.049,589.7,366.0,0
OK,331794L,Strut,BARE,,145.0,0.0,0.0,145.0,104.0,104.0,15.0,0.246,589.7,166.7,0
OK,86192,Lift Support,CLIFT SUPPORT,,58.0,0.0,0.0,58.0,22.0,22.0,6.0,0.098,589.7,366.0,0
OK,337124L,Strut,BARE,,29.0,0.0,0.0,29.0,23.0,23.0,3.0,0.049,589.7,122.0,0
OK,2333505R,Complete Strut,FCS,,496.0,0.0,22.0,474.0,425.0,425.0,49.0,0.803,590.1,61.0,0
OK,1333363R,Complete Strut,FCS,,1341.0,2.0,43.0,1298.0,1120.0,1120.0,134.0,2.197,590.9,81.0,0
OK,347490,Shock,BARE,,126.0,0.0,0.0,126.0,44.0,44.0,13.0,0.213,591.2,384.8,0
OK,1332318,Complete Strut,FCS,,100.0,26.0,3.0,97.0,132.0,132.0,10.0,0.164,591.7,0.0,9
OK,335605,Strut,BARE,,344.0,0.0,4.0,340.0,281.0,281.0,35.0,0.574,592.6,102.8,0
OK,KY012,Air Compressor,Air Suspension,,68.0,0.0,0.0,68.0,27.0,27.0,7.0,0.115,592.6,357.3,0
OK,335875,Strut,BARE,,39.0,0.0,0.0,39.0,9.0,9.0,4.0,0.066,594.8,457.5,0
OK,84611,Lift Support,CLIFT SUPPORT,,119.0,0.0,2.0,117.0,120.0,120.0,12.0,0.197,594.8,0.0,3
OK,84701,Lift Support,CLIFT SUPPORT,,39.0,0.0,0.0,39.0,12.0,12.0,4.0,0.066,594.8,411.8,0
OK,1345842L,Complete Strut,FCS,,40.0,0.0,1.0,39.0,49.0,49.0,4.0,0.066,594.8,0.0,10
OK,86842,LIFT SUPPORT,CLIFT SUPPORT,,78.0,0.0,0.0,78.0,49.0,49.0,8.0,0.131,594.8,221.1,0
OK,337282,Strut,BARE,,40.0,0.0,1.0,39.0,0.0,0.0,4.0,0.066,594.8,550.8,0
OK,335958R,Strut,BARE,,253.0,0.0,9.0,244.0,184.0,184.0,25.0,0.41,595.4,146.4,0
OK,1331579L,Complete Strut,FCS,,218.0,65.0,3.0,215.0,234.0,234.0,22.0,0.361,596.1,0.0,0
OK,333710R,Strut,BARE,,88.0,0.0,0.0,88.0,77.0,77.0,9.0,0.148,596.4,74.6,0
OK,84031,Lift Support,CLIFT SUPPORT,,98.0,0.0,0.0,98.0,18.0,18.0,10.0,0.164,597.8,488.0,0
OK,84115,Lift Support,CLIFT SUPPORT,,98.0,0.0,0.0,98.0,59.0,59.0,10.0,0.164,597.8,237.9,0
OK,84403,Lift Support,CLIFT SUPPORT,,49.0,0.0,0.0,49.0,8.0,8.0,5.0,0.082,597.8,500.2,0
OK,1331741R,Complete Strut,FCS,,49.0,0.0,0.0,49.0,32.0,32.0,5.0,0.082,597.8,207.4,0
OK,342526,Shock,BARE,,340.0,0.0,6.0,334.0,299.0,299.0,34.0,0.557,599.2,62.8,0
OK,84351,Lift Support,CLIFT SUPPORT,,59.0,0.0,0.0,59.0,19.0,19.0,6.0,0.098,599.8,406.7,0
OK,86360,Lift Support,CLIFT SUPPORT,,62.0,0.0,3.0,59.0,38.0,38.0,6.0,0.098,599.8,213.5,0
OK,1336302,Complete Strut,FCS,,694.0,10.0,5.0,689.0,333.0,333.0,70.0,1.148,600.4,310.2,0
OK,86753,LIFT SUPPORT,CLIFT SUPPORT,,129.0,0.0,1.0,128.0,74.0,74.0,13.0,0.213,600.6,253.4,0
OK,1331765L,Complete Strut,FCS,,74.0,0.0,5.0,69.0,99.0,99.0,7.0,0.115,601.3,0.0,30
OK,89091L,Non-power side lift support,Power Lift,,69.0,0.0,0.0,69.0,1.0,1.0,7.0,0.115,601.3,592.6,0
OK,334138R,Strut,BARE,,79.0,0.0,0.0,79.0,55.0,55.0,8.0,0.131,602.4,183.0,0
OK,1334235L,Complete Strut,FCS,,518.0,0.0,13.0,505.0,430.0,430.0,51.0,0.836,604.0,89.7,0
OK,1334473R,Complete Strut,FCS,,109.0,0.0,0.0,109.0,51.0,51.0,11.0,0.18,604.5,321.6,0
OK,3333363L,Complete Strut,FCS,,165.0,5.0,6.0,159.0,121.0,121.0,16.0,0.262,606.2,144.9,0
OK,331582R,Strut,BARE,,202.0,0.0,3.0,199.0,166.0,166.0,20.0,0.328,607.0,100.7,0
OK,1336313,Complete Strut,FCS,,111.0,0.0,1.0,110.0,91.0,91.0,11.0,0.18,610.0,105.4,0
OK,2331008L,Complete Strut,FCS,,83.0,0.0,3.0,80.0,41.0,41.0,8.0,0.131,610.0,297.4,0
OK,331785R,Strut,BARE,,10.0,20.0,0.0,10.0,10.0,10.0,1.0,0.016,610.0,0.0,0
OK,331787R,Strut,BARE,,20.0,0.0,0.0,20.0,10.0,10.0,2.0,0.033,610.0,305.0,0
OK,333434R,Strut,BARE,,73.0,0.0,3.0,70.0,63.0,63.0,7.0,0.115,610.0,61.0,0
OK,333448R,Strut,BARE,,11.0,0.0,1.0,10.0,5.0,5.0,1.0,0.016,610.0,305.0,0
OK,335827R,Strut,BARE,,41.0,96.0,1.0,40.0,18.0,18.0,4.0,0.066,610.0,335.5,0
OK,341538,Shock,BARE,,80.0,0.0,0.0,80.0,48.0,48.0,8.0,0.131,610.0,244.0,0
OK,342792,Shock,BARE,,42.0,0.0,2.0,40.0,14.0,14.0,4.0,0.066,610.0,396.5,0
OK,345420,Strut,BARE,,20.0,0.0,0.0,20.0,8.0,8.0,2.0,0.033,610.0,366.0,0
OK,84572,Lift Support,CLIFT SUPPORT,,50.0,0.0,0.0,50.0,17.0,17.0,5.0,0.082,610.0,402.6,0
OK,86613,Lift Support,CLIFT SUPPORT,,60.0,0.0,0.0,60.0,8.0,8.0,6.0,0.098,610.0,528.7,0
OK,86616,Lift Support,CLIFT SUPPORT,,20.0,0.0,0.0,20.0,1.0,1.0,2.0,0.033,610.0,579.5,0
OK,84868L,Lift Support,CLIFT SUPPORT,,41.0,0.0,1.0,40.0,15.0,15.0,4.0,0.066,610.0,381.2,0
OK,1331794L,Complete Strut,FCS,,202.0,10.0,2.0,200.0,79.0,79.0,20.0,0.328,610.0,369.1,0
OK,1332338R,Complete Strut,FCS,,114.0,11.0,4.0,110.0,79.0,79.0,11.0,0.18,610.0,171.9,0
OK,333049,Strut,BARE,,50.0,0.0,0.0,50.0,70.0,70.0,5.0,0.082,610.0,0.0,20
OK,333725R,Strut,BARE,,42.0,0.0,2.0,40.0,27.0,27.0,4.0,0.066,610.0,198.2,0
OK,335698R,Strut,BARE,,10.0,0.0,0.0,10.0,12.0,12.0,1.0,0.016,610.0,0.0,2
OK,87047,LIFT SUPPORT,CLIFT SUPPORT,,32.0,0.0,2.0,30.0,24.0,24.0,3.0,0.049,610.0,122.0,0
OK,355049,Strut,BARE,,42.0,0.0,2.0,40.0,25.0,25.0,4.0,0.066,610.0,228.8,0
OK,1337088L,Complete Strut,FCS,,42.0,0.0,2.0,40.0,59.0,59.0,4.0,0.066,610.0,0.0,19
OK,1337088R,Complete Strut,FCS,,43.0,0.0,3.0,40.0,62.0,62.0,4.0,0.066,610.0,0.0,22
OK,334069L,Strut,BARE,,82.0,0.0,2.0,80.0,62.0,62.0,8.0,0.131,610.0,137.2,0
OK,1333858R,Complete Strut,FCS,,73.0,10.0,3.0,70.0,57.0,57.0,7.0,0.115,610.0,113.3,0
OK,335858R,Strut,BARE,,29.0,0.0,9.0,20.0,30.0,30.0,2.0,0.033,610.0,0.0,10
OK,355065R,Strut,BARE,,50.0,0.0,0.0,50.0,41.0,41.0,5.0,0.082,610.0,109.8,0
OK,334124R,Strut,BARE,,10.0,0.0,0.0,10.0,4.0,4.0,1.0,0.016,610.0,366.0,0
OK,MV004,Solenoid Valve,Air Suspension,,10.0,0.0,0.0,10.0,5.0,5.0,1.0,0.016,610.0,305.0,0
OK,Q4039,Air Spring,Air Suspension,,10.0,0.0,0.0,10.0,4.0,4.0,1.0,0.016,610.0,366.0,0
OK,226326,Shock,BARE,,50.0,0.0,0.0,50.0,47.0,47.0,5.0,0.082,610.0,36.6,0
OK,341969,Shock,BARE,,62.0,0.0,2.0,60.0,2.0,2.0,6.0,0.098,610.0,589.7,0
OK,8346345,Complete Strut,FCS,,176.0,0.0,5.0,171.0,79.0,79.0,17.0,0.279,613.6,330.1,0
OK,333737,Strut,BARE,,115.0,0.0,4.0,111.0,125.0,125.0,11.0,0.18,615.5,0.0,14
OK,84502,Lift Support,CLIFT SUPPORT,,93.0,0.0,2.0,91.0,22.0,22.0,9.0,0.148,616.8,467.7,0
OK,2334485R,Complete Strut,FCS,,94.0,0.0,3.0,91.0,45.0,45.0,9.0,0.148,616.8,311.8,0
OK,84994,Lift Support,CLIFT SUPPORT,,81.0,0.0,0.0,81.0,48.0,48.0,8.0,0.131,617.6,251.6,0
OK,347172,Shock,BARE,,419.0,0.0,13.0,406.0,218.0,218.0,40.0,0.656,619.2,286.7,0
OK,345695,Strut,BARE,,61.0,0.0,0.0,61.0,61.0,61.0,6.0,0.098,620.2,0.0,0
OK,84811,Lift Support,CLIFT SUPPORT,,63.0,0.0,2.0,61.0,21.0,21.0,6.0,0.098,620.2,406.7,0
OK,86585,Lift Support,CLIFT SUPPORT,,64.0,0.0,3.0,61.0,49.0,49.0,6.0,0.098,620.2,122.0,0
OK,333703,Strut,BARE,,63.0,24.0,2.0,61.0,64.0,64.0,6.0,0.098,620.2,0.0,0
OK,333296L,Strut,BARE,,411.0,0.0,4.0,407.0,250.0,250.0,40.0,0.656,620.7,239.4,0
OK,1345406L,Complete Strut,FCS,,117.0,0.0,5.0,112.0,72.0,72.0,11.0,0.18,621.1,221.8,0
OK,1333504L,Complete Strut,FCS,,291.0,0.0,16.0,275.0,236.0,236.0,27.0,0.443,621.3,88.1,0
OK,1335527R,Complete Strut,FCS,,103.0,25.0,1.0,102.0,44.0,44.0,10.0,0.164,622.2,353.8,0
OK,1335848R,Complete Strut,FCS,,103.0,0.0,1.0,102.0,39.0,39.0,10.0,0.164,622.2,384.3,0
OK,333489R,Strut,BARE,,51.0,0.0,0.0,51.0,28.0,28.0,5.0,0.082,622.2,280.6,0
OK,341550,Shock,BARE,,104.0,0.0,2.0,102.0,69.0,69.0,10.0,0.164,622.2,201.3,0
OK,1334112R,Complete Strut,FCS,,123.0,63.0,21.0,102.0,131.0,131.0,10.0,0.164,622.2,0.0,0
OK,84590,Lift Support,CLIFT SUPPORT,,186.0,0.0,2.0,184.0,125.0,125.0,18.0,0.295,623.6,199.9,0
OK,1355174R,Complete Strut,FCS,,95.0,0.0,3.0,92.0,46.0,46.0,9.0,0.148,623.6,311.8,0
OK,331744R,Strut,BARE,,42.0,0.0,1.0,41.0,18.0,18.0,4.0,0.066,625.2,350.8,0
OK,332368R,Strut,BARE,,166.0,0.0,2.0,164.0,136.0,136.0,16.0,0.262,625.2,106.8,0
OK,345541,Strut,BARE,,84.0,0.0,2.0,82.0,26.0,26.0,8.0,0.131,625.2,427.0,0
OK,84154,Lift Support,CLIFT SUPPORT,,84.0,0.0,2.0,82.0,39.0,39.0,8.0,0.131,625.2,327.9,0
OK,86331,Lift Support,CLIFT SUPPORT,,41.0,0.0,0.0,41.0,7.0,7.0,4.0,0.066,625.2,518.5,0
OK,86612,Lift Support,CLIFT SUPPORT,,82.0,0.0,0.0,82.0,53.0,53.0,8.0,0.131,625.2,221.1,0
OK,SC00028,Complete Strut,FCS,,45.0,0.0,4.0,41.0,69.0,69.0,4.0,0.066,625.2,0.0,28
OK,348018,Shock,BARE,,191.0,0.0,6.0,185.0,71.0,71.0,18.0,0.295,626.9,386.3,0
